希望|396.812365519992|48.562839506194|543|0.0894343268990681|35.4886468155074
朋友|321.193987739379|41.442621268332|455|0.0910826841062242|29.2552105220843
公用|298.474140138708|32.5081953499466|385|0.0844368710388224|25.2022224793155
生活|218.041704449846|27.4808731433004|330|0.0832753731615164|18.157504302834
拉板|210.902296913969|32.7923483457416|388|0.0845163617158289|17.8246948126801
匿名|210.091497757912|32.5464467126876|386|0.0843172194629213|17.7143309237477
工作|185.768385160364|22.5300535298884|284|0.0793311744010155|14.7372241613518
知道|148.259618325475|22.983605613932|236|0.0973881593810679|14.4387313392576
可能|112.350997807604|16.5737697202712|180|0.0920764984459513|10.3448864750329
分享|98.8029004072965|15.0928955003619|168|0.0898386636926305|8.87632054154758
想要|98.4995707418334|15.0601085536182|168|0.0896435032953464|8.82984659438575
女孩|91.3335055690346|13.2732234504074|140|0.0948087389314813|8.6592144851916
大家|84.3211923036843|14.4371578563005|141|0.102391190470216|8.63374726184226
台北|89.8623564833777|14.2513654902577|150|0.0950091032683849|8.53774190706965
外表|80.4874398768401|14.0327862109989|141|0.0995233064609851|8.01037614512287
感情|83.6894963188171|13.4426223859191|142|0.0946663548304162|7.92257955409594
看到|76.9418597827545|12.7759558688849|128|0.0998121552256634|7.67973285198752
旅行|95.8508684680503|10.7650267165154|147|0.0732314742620097|7.0193004072093
找到|63.7330447941908|12.2732235062867|116|0.105803650916265|6.74318882323525
需要|82.8468974864467|11.2185788098723|138|0.0812940493469005|6.7349597725008
女生|89.7449674030555|10.3825131636113|143|0.0726049871581209|6.51593220580483
人生|64.0358307621668|9.40437122434378|106|0.0887204832485262|5.68128985044028
世界|54.4430696745175|9.48633841611445|95|0.0998561938538363|5.43647771941653
相信|47.6378980531371|8.89071007817984|80|0.111133875977248|5.29418425405412
身高|55.6233828464698|8.6721308734268|92|0.0942622921024652|5.24318756160119
好像|56.8686102017169|8.50273191183805|97|0.087657030018949|4.98493347158781
文字|48.6840425061715|7.93442585878074|80|0.0991803232347593|4.82849907213685
事情|48.6872355541592|8.9125679153949|91|0.0979403067625814|4.76844278559641
自介|48.8641377417722|7.77049149945378|80|0.0971311437431723|4.74622958688224
妳是|50.1604897524471|8.84699423797429|96|0.0921561899788988|4.62259962306113
地方|46.0979769758622|7.96174818277359|80|0.0995218522846699|4.58775605521387
期待|50.6079191254231|7.40437133610249|84|0.0881472778107439|4.46095030657233
美食|47.1162454465066|7.33879753760993|80|0.0917349692201242|4.3222073258031
遇到|45.8921907638924|7.53005427122116|80|0.0941256783902645|4.31963358846681
不能|40.4976886312215|8.0437154751271|77|0.104463837339313|4.23054395779007
推文|17.8186802426355|7.13661180436611|31|0.23021328401181|4.10209689541348
不想|38.4882387558919|6.80874284915626|68|0.100128571311121|3.85377235890879
家人|37.4964282555516|6.48087402246892|66|0.0981950609464989|3.68196405782991
故事|40.1336897801438|6.44808718189597|71|0.0908181293224785|3.64486662864133
不用|39.518224260924|6.14754069969058|67|0.0917543388013519|3.62596853766462
想法|41.460010184722|6.38251335918903|75|0.0851001781225205|3.52825425168135
接受|37.802649051949|6.24590138532221|70|0.0892271626474602|3.37302311546311
中性|44.972256121575|5.83060083352029|80|0.0728825104190037|3.27769092534679
認為|29.1731775430372|5.35519104264677|48|0.111566480055141|3.25474873050035
只能|32.6787163562948|5.42076479457319|55|0.0985593599013307|3.22079336647356
星座|33.3492804908514|4.80874293483794|50|0.0961748586967587|3.20736233884621
算是|30.6642785097281|5.13661182671785|52|0.098780996667651|3.02904799328537
交朋友|29.9481581489879|5.28961723297834|55|0.0961748587814244|2.88025988074268
私心|34.9186268405961|4.96721291914582|61|0.0814297199859971|2.84341400592526
唱歌|32.4890384548555|4.60109271481633|53|0.0868130700908742|2.82047317256648
聊聊|32.8707867040231|4.97267739288509|58|0.0857358171187084|2.8182037574042
心情|34.6948465054229|4.81420743837953|60|0.0802367906396588|2.78380313533072
事物|30.6332964504908|4.44262272119522|49|0.0906657698203106|2.77739140481754
不到|26.7418955135892|4.6174861844629|46|0.100380134444846|2.6843550669641
下班|32.3302922446119|4.14754081331193|50|0.0829508162662387|2.68182413181661
逛街|22.1419239735971|4.43169381469488|37|0.119775508505267|2.65206020322256
日子|26.0958071167825|4.66666651703417|46|0.101449272109439|2.64740063710589
生活圈|30.1094926344768|4.44262276776135|51|0.0871102503482618|2.62284544124842
吸引|31.1005330713499|4.34972660988569|52|0.0836485886516479|2.60151569773232
成為|29.0271169898678|4.85245884954929|55|0.0882265245372599|2.56096164935248
台南|29.7477181968881|3.94535501860082|46|0.0857685873608874|2.55141976695686
妳有|24.3882130118535|4.56284131109715|44|0.103700938888571|2.52908058714369
交往|26.1836127231859|4.1311473865062|43|0.0960731950350279|2.51554333187628
陪伴|26.0949747966305|5.18032761104405|54|0.095931992797112|2.50334293423117
女友|27.559732589672|4.22950809262693|47|0.0899895338856793|2.48008748975855
台灣|29.34723957759|4.67759535647929|56|0.0835284885085587|2.45133056381465
看著|29.0623190414792|4.30054628103971|51|0.0843244368831317|2.45066368769065
男生|23.5143185304761|4.50819649547338|44|0.102459011260759|2.40925382710312
方式|29.5638172453431|4.61202166229486|57|0.0809126607420152|2.39208711501138
好友|22.7243118045782|4.59016372635961|44|0.104321902871809|2.37064344890591
咖啡|34.052968259909|3.80874298326671|57|0.0668200523380125|2.2754211213918
交友|27.6561113948117|4.27322385273874|53|0.0806268651460139|2.22982556389262
分手|16.0150719154465|4.41530032083392|32|0.13797813502606|2.20972975520153
城市|20.7416463542486|3.83060095086694|36|0.106405581968526|2.20702695130918
